fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,device_fraud_count,month
1,0.9,0.7587051813243423,-1,22,30,0.0019763412737975,-1.2370169124925614,AB,875,4339.622889733868,5771.794441628651,4812.626274391312,9,9,CA,110,1,BB,0,1,1,0,500.0,0,INTERNET,6.830667194200165,other,0,1,0,3
0,0.9,0.5595956841086834,-1,15,30,0.027541262944368,23.04688288871441,AA,5281,8485.111084037835,5020.744795180616,5303.678136123978,0,19,CA,78,1,BC,0,1,11,0,200.0,0,INTERNET,4.589785408725524,windows,0,1,0,2
0,0.1,0.7761465796992092,-1,297,20,0.011846014698883,-0.9218282098202024,AC,3825,11635.853663397564,6606.972762066363,5304.583221510356,11,19,CA,159,0,BE,1,1,21,0,200.0,0,INTERNET,3.761357637350517,other,1,1,0,1
0,0.4,0.9181115130762704,-1,195,40,0.0054859024629554,33.52830392834836,AA,564,3938.1749888334425,6135.896551917959,4916.15060933011,2,6,CB,73,0,BC,0,1,25,0,200.0,0,INTERNET,7.612152487874402,linux,0,1,0,3
0,0.1,0.1367600875323084,-1,111,50,0.0190814865097086,-1.1495499868084065,AB,1113,3958.290626343181,4140.909768748115,5043.714346467307,6,6,CA,164,0,BC,1,0,21,0,500.0,0,INTERNET,8.562123661591619,windows,0,1,0,4
0,0.8,0.6115142872101521,-1,138,60,0.0032736956493871,-0.9469237868451692,AB,1057,7347.071620157832,6716.412658732369,6368.523289538671,2,6,CB,78,1,BA,1,1,5,0,200.0,0,INTERNET,14.802282750597955,linux,1,1,0,0
0,0.1,0.2127866112758887,54,7,30,3.1851294899717844,-0.8624377641715353,AC,2318,2443.353363316048,4368.9371809437325,5532.742865775724,0,13,CA,21,1,BC,0,1,-1,0,200.0,0,INTERNET,2.97878750670336,linux,0,1,0,1
0,0.9,0.7461420457784331,-1,35,30,0.0013694167804913,52.2688130645627,AA,690,3080.775773013165,1893.961462847742,3063.981278181109,6,2,CA,255,1,BD,1,1,1,1,1000.0,0,INTERNET,1.4367741431065468,linux,1,1,0,7
0,0.1,0.9183485979095328,-1,189,30,0.0269282189832928,-1.2345277707903266,AB,1831,11429.490976220028,5853.891554475057,5411.280559196117,8,12,CD,51,0,BB,0,1,1,1,200.0,0,INTERNET,4.532688031063509,linux,1,1,0,2
0,0.1,0.8694053783166644,-1,100,40,0.0166277246131427,-1.199306956962764,AD,827,7697.756552911317,5907.477147133722,5606.108096193099,746,13,CA,66,0,BC,1,0,1,0,200.0,0,INTERNET,2.427133761852874,windows,1,1,0,1
0,0.1,0.0956464811819337,12,18,20,0.0253152102966661,-1.429361756594196,AB,3245,9852.17792313496,5965.182949204242,4251.7778434871225,5,11,CA,74,0,BC,0,1,20,0,200.0,0,INTERNET,10.920793682973716,linux,0,1,0,4
0,0.1,0.1435378269402889,-1,182,60,0.0232674486781155,-1.4377168241416936,AB,3771,5630.970991773191,3792.463542897464,6379.446332510859,7,3,CC,96,1,BB,1,1,1,0,200.0,0,INTERNET,2.238978348812364,linux,1,1,0,0
0,0.9,0.008092287662593,87,11,30,8.891546679754011,50.49737358499919,AA,2613,9492.744705250128,8099.522100884423,6383.923122523768,18,12,CA,143,1,BC,0,1,15,0,200.0,0,INTERNET,26.878612540409783,linux,0,1,0,0
0,0.9,0.3001502728728288,11,32,30,0.0009188242530241,36.30051897514405,AA,1397,5666.985870679764,9312.308428937353,5601.29810058486,10,13,CA,72,1,BE,1,0,5,0,500.0,0,INTERNET,4.43218506244412,windows,1,1,0,3
0,0.9,0.8453621157664408,-1,65,50,0.0178675211358605,-0.7724784469895667,AD,733,13174.597152581711,7322.142094127581,6405.280540544529,10,5,CB,222,0,BC,1,1,5,0,1000.0,0,INTERNET,11.893908665314214,windows,0,2,0,0
0,0.3,0.6968126242611673,-1,39,50,0.0178433778958235,-0.5751247041678681,AB,948,2022.9472330865867,1952.8691186882968,3173.5534948384966,18,6,CA,158,1,BC,1,1,1,0,200.0,0,INTERNET,5.087709035911004,linux,0,1,0,7
0,0.3,0.8362764241459255,-1,192,20,0.0056356603148495,-0.4629945195234122,AD,1413,13524.481952612954,6914.121609797826,5702.474514795676,6,13,CA,78,0,BE,0,1,28,0,200.0,0,INTERNET,3.7572899559316713,macintosh,0,1,0,2
0,0.8,0.0874774128061825,-1,366,40,0.0288893847349968,18.541139645128503,AA,1300,9159.10934103152,6143.578901615781,4710.24125358255,452,1,CC,158,1,BB,1,1,1,1,1000.0,0,INTERNET,2.397279256077612,other,1,1,0,3
0,0.8,0.2275536306556329,31,13,40,0.0296851755458582,16.28888463483152,AA,509,5546.523774964873,3875.5138228419855,3055.096634986244,0,8,CA,113,0,BC,1,1,1,0,200.0,0,INTERNET,2.9844158438505133,linux,1,1,0,7
0,0.2,0.1135054185874353,-1,147,20,0.0162946083678647,-1.0793813980128943,AB,695,6372.553034772471,4826.115936957563,4944.27832900361,10,10,CA,145,1,BE,1,0,6,0,200.0,0,INTERNET,8.309459158652384,other,0,1,0,4
0,0.1,0.7941565436927941,-1,47,20,0.0102700460216312,7.0536420134749225,AA,2712,1441.1169358260966,5041.372695537929,5092.846970237367,2,7,CA,238,1,BC,1,1,1,0,1500.0,0,INTERNET,9.698987256615975,other,1,1,0,2
0,0.3,0.8942512390781416,9,10,30,0.0138841086235307,-1.4481289898784555,AB,2464,7488.220308382676,6765.477860798942,5735.371153288094,13,8,CA,-45,1,BB,0,1,1,0,200.0,0,INTERNET,13.226341843361483,windows,1,1,0,2
0,0.9,0.3009242673517556,28,1,40,18.197759175270733,26.509630289129664,AA,736,8650.871206358159,7003.465472530135,6443.725778159344,1379,8,CA,110,0,BC,1,1,1,0,200.0,0,INTERNET,1.9459589709331968,linux,1,1,0,0
0,0.1,0.5479058802008542,32,9,30,0.0048390873910591,-1.4266213496627294,AC,1919,2523.287718932589,4777.6589613174965,5291.554573183521,1,16,CA,68,0,BC,0,1,-1,0,200.0,0,INTERNET,1.4588909246907924,other,1,1,0,1
0,0.9,0.0258080667194679,-1,144,30,0.0108020172175284,-0.9021182836786564,AB,1273,4308.951962567767,3905.010301188128,4184.84495108004,953,3,CA,171,0,BA,1,1,9,0,500.0,0,INTERNET,1.8800412141335348,windows,1,1,0,4
0,0.8,0.0052211541596092,329,11,50,0.0139343944530694,47.525208766778405,AA,1030,1543.1922628970651,4670.393872728504,4346.657415877825,8,15,CB,120,0,BA,1,1,31,0,500.0,0,INTERNET,14.906198130389605,linux,0,1,0,6
0,0.8,0.4385902887481017,-1,228,20,0.0179391602549951,-1.6712357489738934,AD,3177,1845.261432352416,7364.409361417964,6291.404841059542,5,14,CA,172,1,BE,0,1,28,1,1000.0,0,INTERNET,6.827170466250237,windows,1,1,0,0
0,0.5,0.2864710779211421,54,21,40,0.02716300322167,-1.5083892096953269,AD,2603,7249.139979192591,5077.768583987747,4241.7237969150565,643,7,CA,98,1,BC,1,1,28,1,200.0,0,INTERNET,13.765032892871814,windows,1,1,0,4
0,0.7000000000000001,0.4359141933634358,58,11,50,11.968872197992448,-0.9385632730885286,AC,926,9179.98482731493,6006.713585729646,5358.765405396858,1,5,CA,44,1,BB,1,0,2,0,200.0,0,INTERNET,7.0776003633334925,windows,1,1,0,1
0,0.8,0.8600621898258094,-1,63,30,0.0002581777564951,-0.4047430319726333,AD,1034,4447.240713111881,3808.836379693817,4741.461831894957,8,16,CB,173,1,BC,1,0,30,0,1500.0,0,INTERNET,4.645278439118671,windows,1,1,0,3
0,0.2,0.242821902528684,25,325,20,0.0132189846416667,-1.2587000416695655,AB,578,4477.043680920535,2709.7973782179192,4390.670377827155,1268,1,CA,132,1,BE,1,1,10,1,200.0,0,INTERNET,21.87144145039472,other,0,1,0,5
0,0.5,0.7992567808872553,-1,59,30,0.0066522723343333,-1.139607001903751,AD,2103,7014.07777899719,5314.6281508221255,5346.938075774259,39,15,CA,150,0,BE,0,1,1,0,1500.0,0,INTERNET,6.204505823672621,other,1,1,0,2
0,0.6000000000000001,0.5607571838950887,32,39,30,2.8244985026153464,-1.5084450165297565,AC,2485,4519.016076844177,2913.401208055585,3714.9497414814978,0,9,CA,112,0,BB,0,1,-1,0,200.0,0,INTERNET,4.469064929678627,windows,1,1,0,5
0,0.9,0.8766046691881856,56,3,60,0.0027102083440341,-0.4419532810042625,AC,1352,5153.614354474077,3943.9749223577614,5205.499440027746,1,4,CA,123,1,BC,1,0,-1,0,200.0,0,INTERNET,11.036206410396415,windows,0,1,0,2
0,0.1,0.3745399639988825,-1,195,20,0.0356906096631941,-1.2899433522443764,AB,1644,4918.975380847177,3113.966218524933,4380.862846422105,2,9,CA,77,0,BE,0,1,26,0,200.0,0,INTERNET,0.8934391916106237,windows,1,1,0,5
0,0.6000000000000001,0.7502452915307736,-1,156,20,0.0214841946105524,-1.2352810734055906,AC,1944,11590.99055377336,4612.491926839623,5355.918705798084,1,8,CA,177,0,BB,0,0,-1,1,500.0,0,INTERNET,5.045255206037881,linux,1,1,0,2
0,0.6000000000000001,0.9940083221104786,96,12,30,0.000897835070282,-0.803686682184505,AB,1822,3336.682551034179,3524.176260831172,3169.343109560483,5,10,CA,139,0,BC,1,1,1,1,500.0,0,INTERNET,4.2857338845489465,linux,0,1,0,7
0,0.3,0.8705950819214958,-1,83,20,0.0018242997329895,52.4383571967143,AA,1923,8957.709216804906,6746.898061499821,6346.09040932164,51,16,CA,22,0,BE,0,1,26,0,200.0,0,INTERNET,5.749377554466326,other,0,1,0,0
0,0.6000000000000001,0.0834288045311467,-1,158,30,0.0296548158216626,-0.6696099332096781,AB,698,5041.428169729888,2876.687986503687,4310.651089932685,10,7,CB,47,0,BE,1,1,1,1,1500.0,0,INTERNET,4.217630169093393,linux,1,1,0,5
0,0.6000000000000001,0.7645841175068572,-1,60,20,1.011844952994363,49.76311694091557,AA,989,9748.218566821148,6505.7414713391545,5485.864306550388,14,5,CA,194,1,BE,0,1,21,0,1500.0,0,INTERNET,10.50077276413139,linux,0,1,0,1
1,0.2,0.7661601114671827,-1,301,20,0.0014435601767213,-1.5696754684199,AB,1025,5473.567124900394,5441.212927414551,4162.381276417476,7,6,CA,48,1,BA,0,0,25,0,200.0,0,INTERNET,3.10304799185737,linux,0,2,0,1
0,0.5,0.5849666521010187,-1,256,50,0.0123384071306099,47.78273528719218,AA,557,461.36384498549296,5400.882063872458,4395.688894568457,4,8,CB,156,1,BE,1,1,11,0,500.0,0,INTERNET,4.408514747703888,macintosh,1,1,0,6
0,0.9,0.2315040887044941,-1,384,40,0.0093541533835318,-1.5668276613476355,AB,911,3114.824714724095,1913.0173025157,3088.88526869876,14,11,CB,105,1,BD,1,1,30,0,200.0,0,INTERNET,2.9495228791697525,other,1,1,0,7
0,0.7000000000000001,0.3697876106547274,29,11,30,0.0033192006670674,34.08285847739772,AA,370,9834.682220629176,6171.028811821924,5444.748489479885,509,8,CA,99,1,BC,0,1,28,1,200.0,0,INTERNET,4.645673195288196,linux,1,1,0,2
1,0.9,0.0584811865214277,-1,22,30,0.0109443744925317,-1.003755648473286,AB,1725,10626.888307030824,6451.848289453501,4923.205586636229,35,9,CA,286,1,BC,0,1,31,0,2000.0,0,INTERNET,2.1354744207661898,windows,0,1,0,3
0,0.9,0.8314911229358346,-1,268,50,7.834058906783812,26.879505524688525,AA,1186,7639.524020884225,3732.114086498419,4331.527018664896,6,4,CB,148,0,BA,1,1,26,0,500.0,0,INTERNET,1.9851956701433864,other,1,1,0,5
0,0.7000000000000001,0.6580729621213448,-1,235,50,0.0006248738877212,49.64202812922896,AA,2438,4148.323101694048,5139.565095043846,4228.491820575996,2,3,CA,194,0,BE,0,1,11,0,1000.0,0,INTERNET,2.698471399345824,windows,1,1,0,5
0,0.5,0.2359082151902303,292,39,30,0.0054125869646158,-1.5879683211991265,AC,610,8950.593221746329,5470.528490996498,4465.91734178274,0,8,CB,162,1,BC,1,0,-1,0,200.0,0,INTERNET,4.592538849122332,other,0,1,0,3
0,0.4,0.4989802626708613,-1,29,30,0.0184046156665481,-0.7309248573724985,AC,1803,6566.15340682355,5081.138250083826,5979.40377717811,3,7,CA,232,0,BB,0,1,-1,0,1500.0,0,INTERNET,5.981323059592707,linux,1,1,0,0
0,0.9,0.8739239859130628,-1,71,30,0.0089847990472515,-1.3159379964225266,AC,2422,4407.1544705869,3933.963192341463,4759.3926693820285,5,10,CA,133,1,BA,0,1,-1,1,500.0,0,INTERNET,6.263096589614864,other,0,1,0,3
0,0.7000000000000001,0.3654807866681874,-1,59,40,0.0095975153999855,15.38236055269926,AA,2263,2122.820502475378,5525.052242178415,3772.038544912151,1908,13,CA,217,0,BB,0,1,15,1,500.0,0,INTERNET,1.2492432076360604,other,1,1,0,6
0,0.1,0.1726509148341951,-1,89,20,0.0339509124246317,-0.5440138059536233,AB,1120,4598.952928553397,5867.702535701174,4826.454863967008,2,14,CF,42,0,BB,0,1,1,0,500.0,0,INTERNET,5.894590453278526,windows,0,1,0,0
0,0.4,0.2125149242140124,-1,138,40,0.0250417852334791,2.0574112351974065,AA,2786,4929.119774908236,5169.804588510516,4348.324060063384,2,5,CB,72,1,BB,1,1,15,1,200.0,0,INTERNET,22.42410949595713,linux,1,1,0,5
0,0.9,0.4755313631527764,-1,42,40,0.0250485126172462,-1.4614843946155944,AC,2187,7679.370541459121,6217.344459622215,3074.825905270753,1,1,CA,127,0,BC,1,0,-1,0,200.0,0,INTERNET,1.978756382716676,other,1,1,0,0
0,0.6000000000000001,0.9291501711195052,-1,149,30,0.002398400937287,-0.1164438495159302,AB,1308,1412.6182278254694,3341.270890704502,3199.238867408429,6,11,CA,230,1,BC,0,1,1,0,1500.0,0,INTERNET,5.895213858398371,linux,1,1,0,7
0,0.9,0.0252408076794051,-1,79,40,0.0066257411236586,-1.2962389907147456,AB,884,1740.273106052828,5129.704933135813,4357.899993060427,1,8,CB,153,0,BC,0,1,30,0,500.0,0,INTERNET,2.59376423608403,other,0,1,0,5
0,0.8,0.8946886979535055,-1,230,50,0.0159998774975923,102.3599983608531,AA,1489,5560.638628021782,4270.908563292964,5361.820568885471,2,4,CB,273,1,BA,0,1,19,0,1500.0,0,INTERNET,1.755687035393686,linux,0,1,0,1
0,0.7000000000000001,0.1744571462781924,-1,36,50,0.0023449227935816,23.14703664529473,AA,1069,6652.721749637954,4241.982328134626,5110.098187043819,2022,8,CC,83,1,BC,0,1,21,0,200.0,0,INTERNET,5.454782180880129,windows,0,1,0,3
0,0.6000000000000001,0.0910732363580591,-1,45,40,0.0179703590832944,-1.258548242597441,AB,1831,7562.883836664118,6777.8207829823605,4368.380790806083,1404,5,CE,107,0,BD,1,1,1,0,200.0,0,INTERNET,5.833314396705402,other,1,1,0,5
0,0.8,0.1872353958543677,11,13,40,0.0132495626299356,32.20538349898753,AA,1181,5984.869986969102,4694.834341523463,5161.6307368041935,1,6,CA,56,1,BC,0,1,-1,1,200.0,0,INTERNET,4.948235336757988,linux,1,1,0,2
0,0.6000000000000001,0.5017993022349485,-1,78,40,0.004170170868827,-0.9484313109834124,AC,1007,5078.55409163589,6687.993199360305,3095.184025358619,0,15,CA,75,1,BC,1,0,-1,0,200.0,0,INTERNET,12.3807137479438,other,1,1,0,2
0,0.8,0.4726476722532821,-1,48,50,0.0057683939732272,-1.2482314191392585,AB,1942,716.5324109831978,3621.487686865858,3102.21707380762,16,1,CF,94,0,BB,0,1,2,0,200.0,0,INTERNET,2.2721108880003795,windows,0,1,0,7
0,0.1,0.2332347671129103,25,26,20,0.0143408652114202,14.584585561368124,AA,4650,8815.425991732958,6147.420661669741,5927.570751354701,289,14,CA,68,1,BC,1,1,28,0,200.0,0,INTERNET,5.0228852293540855,other,1,1,0,0
0,0.3,0.739333728790317,-1,183,50,0.0189871770288383,-1.224013337348544,AB,1809,8486.974165639727,5521.12739630223,6829.2758084532425,3,6,CA,61,0,BE,0,1,15,0,200.0,0,INTERNET,9.081182903938965,other,0,1,0,0
0,0.1,0.8248666174079956,-1,55,30,0.0011873664052997,-1.7321793671825,AC,1784,1353.8730319110084,5615.727025775109,4785.389277757992,0,16,CA,206,1,BC,1,0,-1,0,1000.0,0,INTERNET,4.823430876748173,windows,1,1,0,3
0,0.7000000000000001,0.5454078899914648,-1,37,40,0.0143834849094456,-0.8729924950785002,AD,4457,11485.677322693036,5665.411257079576,6430.736221188845,15,4,CA,13,0,BC,1,1,25,0,200.0,0,INTERNET,6.224466261411282,linux,1,1,0,0
0,0.8,0.2596510849235861,-1,22,20,0.0076371307608636,-0.2974272065611539,AC,3475,4901.671577739496,2654.434239217761,4299.4731055479215,0,17,CA,108,1,BC,0,1,-1,0,200.0,0,INTERNET,7.162114113113036,other,0,1,0,4
0,0.1,0.4317557849432713,-1,249,20,0.0268243931888313,-0.7304880624342676,AB,966,4829.491861123111,2871.514731155692,4187.1076047593015,17,7,CD,93,1,BE,1,1,28,0,200.0,0,INTERNET,10.359501381567156,linux,0,1,0,6
0,0.2,0.2283139437455819,-1,80,30,0.0142815151679917,49.913406559993255,AA,480,2566.9736215949733,6063.532794015775,3427.986955755854,29,6,CA,127,0,BC,0,1,15,0,200.0,0,INTERNET,4.803645553448506,other,0,1,0,6
0,0.7000000000000001,0.8918703105591267,-1,196,40,0.0049401064712165,15.347398338461971,AA,1903,4223.671190542967,3197.147913749272,4353.390860028651,1676,5,CA,188,0,BC,1,1,20,0,200.0,0,INTERNET,1.7742755342045502,other,0,1,0,6
0,0.6000000000000001,0.7506491151013907,13,39,30,0.0060909371531612,-0.5651872327095055,AB,925,11521.296562744896,5450.528621847006,4181.496047813473,1400,8,CA,195,0,BC,1,1,1,0,1000.0,1,INTERNET,1.1086304635396371,windows,0,1,0,5
0,0.1,0.3324210585243944,-1,28,40,0.0116425828820417,-1.0414972534400508,AB,1291,6076.851931888155,5091.509270483706,4302.690551681858,1431,2,CA,123,1,BB,1,0,10,0,200.0,0,INTERNET,2.8782557163715685,windows,1,1,0,4
0,0.4,0.5654918444023943,23,9,40,0.0043508474434597,-0.322567401038185,AC,1124,2537.440084296542,5357.957358815569,4230.928744787748,1,5,CA,170,0,BC,1,0,-1,0,1500.0,0,INTERNET,35.178185895741265,linux,0,1,0,4
0,0.7000000000000001,0.5172004041708735,-1,80,50,0.0044832868495314,20.95346464677028,AA,1140,9496.503305590915,5414.310210481557,4297.147731013998,1313,5,CB,91,0,BB,0,1,21,0,200.0,0,INTERNET,4.390241183507976,other,0,1,0,6
1,0.9,0.8429855324963111,-1,102,60,0.0245126904852667,22.65651074249495,AA,1044,6775.570235799771,5949.407483637523,6710.229441438957,2,5,CA,65,1,BC,0,1,20,0,200.0,0,INTERNET,6.419037707667048,other,0,1,0,0
0,0.1,0.5625418101747683,23,7,30,0.0198898865169169,-0.750581660562516,AB,1115,7855.045566569715,5579.366222885996,4959.972715825368,2,16,CA,140,0,BC,0,1,1,0,510.0,0,INTERNET,5.6656189924298,windows,0,1,0,3
0,0.6000000000000001,0.7784502310869722,-1,161,30,0.0093309852685864,42.25994976505411,AA,4163,8811.354830932938,4642.776753147547,6168.0512978980005,479,7,CA,176,1,BA,1,1,1,1,1500.0,1,INTERNET,5.319600430656795,linux,1,1,0,0
0,0.3,0.9986570434757648,70,11,30,7.584468203863226,-1.014910476896531,AD,4701,9992.004774705472,7380.898747165364,5531.522590465035,8,18,CA,53,0,BB,0,1,15,0,200.0,0,INTERNET,10.638725380888388,other,1,1,0,1
0,0.9,0.9944678757343408,-1,298,20,0.019669402617261,-0.4812361375944033,AB,1168,8491.9186998681,4620.214135263745,5314.3487014839,17,20,CA,101,0,BE,0,1,15,0,200.0,0,INTERNET,4.200741509226316,windows,0,1,0,3
0,0.7000000000000001,0.8285581124672246,-1,56,30,0.0111096391984406,50.7671558185469,AA,960,7046.3782213638415,4929.512405779947,5065.482009171356,2,7,CA,209,0,BB,0,1,30,0,500.0,0,INTERNET,9.94295182788576,linux,0,1,0,3
0,0.9,0.3418119515155126,-1,37,20,0.0212149838729803,23.21670926659709,AA,2639,8683.000486557243,5246.499332684125,5178.747952598775,1264,9,CA,148,1,BC,1,1,1,1,500.0,0,INTERNET,7.6509318011916445,other,0,1,0,3
0,0.2,0.999024780952006,-1,54,50,0.0265605038404865,-1.0723758192858606,AB,2934,725.2498794338411,6556.244605784919,6585.940006438455,15,8,CA,114,0,BC,0,1,25,1,200.0,0,INTERNET,2.8587799736892485,linux,1,1,0,1
0,0.9,0.611511878073048,36,8,50,0.0161100491178855,-0.5920429158294667,AD,1627,7029.844794701635,3911.519608043453,4397.146440549691,715,5,CA,90,1,BC,1,1,1,0,200.0,0,INTERNET,17.691958628845647,windows,1,1,0,4
0,0.6000000000000001,0.8174202102398785,14,10,30,0.0216106885538245,-2.0167986155995914,AB,1079,3687.8733448706153,4904.397198710335,5566.576666796034,13,14,CA,239,0,BA,1,0,10,0,1500.0,0,INTERNET,2.036419169896992,linux,1,1,0,1
0,0.9,0.9997640711496848,-1,49,30,0.0008063194200727,-0.4903522400294048,AC,640,4202.787612266822,2845.2112316944904,4211.347074185666,1,15,CA,93,0,BC,0,1,-1,1,200.0,0,INTERNET,4.1184626797097685,other,0,1,0,6
0,0.9,0.8650066288383073,-1,240,40,0.0225147243902055,-0.1990705969015412,AC,834,6464.982722476229,2840.3713090467686,5283.291187633952,1,3,CA,274,0,BA,0,1,-1,0,1500.0,0,INTERNET,3.4841498521115573,windows,0,1,0,4
0,0.1,0.3886240347493505,-1,264,20,0.0307745202177678,-0.960301763653844,AC,317,3455.3104963910528,2843.3934735630987,4368.257113456993,1,10,CA,85,0,BB,0,1,-1,0,200.0,0,INTERNET,2.1999153519661987,linux,0,1,0,6
0,0.9,0.4542073225152806,29,7,50,0.0085604548864625,50.43535093073107,AA,1444,7823.08914594963,5072.791929900819,6871.3453473089685,17,9,CB,59,1,BC,0,1,1,0,200.0,0,INTERNET,3.3724522955863137,linux,0,1,0,1
0,0.7000000000000001,0.8745294249731211,-1,364,30,0.0053416648833809,-0.5293278228444342,AB,765,13136.906197861555,6581.498211447642,5420.11122838359,9,9,CB,131,0,BE,0,1,1,1,1500.0,0,INTERNET,9.3547648023918,other,0,1,0,1
0,0.6000000000000001,0.8826054072236709,-1,45,20,0.002928779401604,-0.0743528557719751,AD,3180,3329.665583261736,3609.596706069196,4968.5031564950295,14,24,CA,120,0,BE,0,1,1,0,200.0,0,INTERNET,6.164262241603812,windows,0,1,0,3
0,0.6000000000000001,0.7286068705774309,-1,181,40,0.0018881890628512,-1.0889710068699805,AB,3431,9483.294415691522,7086.453782998672,5624.188549755358,1,7,CA,90,1,BA,0,1,30,0,200.0,0,INTERNET,2.67307256455982,other,0,1,0,2
0,0.6000000000000001,0.7106759343909846,-1,209,40,0.034307407177305,-1.4754413028958724,AC,1086,10622.518167983488,7219.934165153577,5667.760544461928,1,7,CA,253,0,BB,1,1,-1,0,1500.0,0,INTERNET,35.854875427443865,macintosh,1,1,0,2
